19.7,16.1,15.1,120.8,-113,-14
9,15,10.9,120.8,-113,-14
9,15,10.9,7.8,416.7,59.5
-8.5,9.5,9.2,7.8,416.7,59.5
-8.5,9.5,9.2,75.8,-427.5,-31.1
11.9,5,9.6,75.8,-427.5,-31.1
11.9,5,9.6,-109.5,66.6,-102.5
6.2,17,9.9,-109.5,66.6,-102.5
6.2,17,9.9,31.3,450.2,10.2
0.8,16.1,12.5,31.3,450.2,10.2
0.8,16.1,12.5,80.2,-498.6,-147.7
10.8,-2.1,2.3,80.2,-498.6,-147.7
10.8,-2.1,2.3,-69.3,144.8,153.2
-9.7,15.4,10.9,-69.3,144.8,153.2
-9.7,15.4,10.9,-84.6,-103.5,-205.3
10.1,11.5,11,-84.6,-103.5,-205.3
10.1,11.5,11,19.5,-257,-88
11.8,5.6,6.4,19.5,-257,-88
11.8,5.6,6.4,-58.7,399.9,85.5
-9.7,8.6,6.5,-58.7,399.9,85.5
-9.7,8.6,6.5,-2.3,-266.9,67.4
9.9,9.9,9.9,-2.3,-266.9,67.4
9.9,9.9,9.9,74.1,-166.7,53.5
8.3,13.6,10.3,74.1,-166.7,53.5
8.3,13.6,10.3,11.7,409.5,98.5
-4.7,7.7,8.2,11.7,409.5,98.5
-4.7,7.7,8.2,68.3,-404,-32.4
10.6,2.9,11.2,68.3,-404,-32.4
10.6,2.9,11.2,-18.6,1.3,-4.1
5.9,16.6,7.5,-18.6,1.3,-4.1
5.9,16.6,7.5,65.5,399.4,63.5
-3.2,12.4,8.8,65.5,399.4,63.5
-3.2,12.4,8.8,5.3,-515.9,-5.9
13.7,-1.5,8.3,5.3,-515.9,-5.9
13.7,-1.5,8.3,-52.1,144.1,-1.1
1.5,10.6,7.4,-52.1,144.1,-1.1
1.5,10.6,7.4,13.8,175.5,106.4
5.6,14.5,11,13.8,175.5,106.4
5.6,14.5,11,75,-342.6,-20
13.1,2.7,10.5,75,-342.6,-20
13.1,2.7,10.5,-84.5,320,44.6
-11.2,7.4,15.3,-84.5,320,44.6
-11.2,7.4,15.3,20.9,-164.8,-29
7.9,8.5,11,20.9,-164.8,-29
7.9,8.5,11,59.2,-209,-44.8
9.8,9.5,8.5,59.2,-209,-44.8
9.8,9.5,8.5,-26,386,155.8
-6.1,7.1,8.2,-26,386,155.8
-6.1,7.1,8.2,-65.5,-323.6,8.5
19.4,7.2,9.1,-65.5,-323.6,8.5
19.4,7.2,9.1,22.5,176.1,20.3
6.5,16.4,10.1,22.5,176.1,20.3
6.5,16.4,10.1,-28,397.3,-21.7
3.2,15.4,10.2,-28,397.3,-21.7
3.2,15.4,10.2,-0.6,-412.9,-33.2
12.3,-0.9,11.7,-0.6,-412.9,-33.2
12.3,-0.9,11.7,-71.3,213.1,-12.6
2.9,12.9,8.1,-71.3,213.1,-12.6
2.9,12.9,8.1,-82.2,324.5,11.4
5.9,16,9,-82.2,324.5,11.4
5.9,16,9,43.8,-363.4,-4.4
10.1,-1.6,14.2,43.8,-363.4,-4.4
10.1,-1.6,14.2,-21.3,247.2,48.8
0.2,13.1,6.9,-21.3,247.2,48.8
